observation_space,environment,architecture,checkpoint,task_id,step,loss,final_loss
cifar10,easy,mlp,step_0,7.0,2000.0,0.02795940637588501,0.02795940637588501
cifar10,easy,mlp,step_0,8.0,0.0,0.5047046542167664,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,50.0,0.440995454788208,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,100.0,0.3621074855327606,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,150.0,0.3037630617618561,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,200.0,0.26870620250701904,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,250.0,0.22608685493469238,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,300.0,0.19758130609989166,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,350.0,0.17344623804092407,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,400.0,0.14925871789455414,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,450.0,0.14436529576778412,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,500.0,0.11597510427236557,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,550.0,0.10897065699100494,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,600.0,0.09807813167572021,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,650.0,0.09606511890888214,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,700.0,0.08064412325620651,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,750.0,0.0723620057106018,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,800.0,0.06886269897222519,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,850.0,0.07586788386106491,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,900.0,0.0625435933470726,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,950.0,0.05463803932070732,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1000.0,0.05417933687567711,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1050.0,0.045121800154447556,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1100.0,0.06069105491042137,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1150.0,0.042683448642492294,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1200.0,0.03513706848025322,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1250.0,0.050835128873586655,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1300.0,0.03073146753013134,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1350.0,0.025546211749315262,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1400.0,0.03214337304234505,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1450.0,0.02640073373913765,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1500.0,0.03291262313723564,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1550.0,0.04760626703500748,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1600.0,0.021158037707209587,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1650.0,0.018930722028017044,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1700.0,0.021303793415427208,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1750.0,0.05121585354208946,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1800.0,0.022211192175745964,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1850.0,0.013017666526138783,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1900.0,0.03944569453597069,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,1950.0,0.018436595797538757,0.016416151076555252
cifar10,easy,mlp,step_0,8.0,2000.0,0.016416151076555252,0.016416151076555252
cifar10,easy,mlp,step_0,9.0,0.0,0.49357014894485474,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,50.0,0.42866793274879456,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,100.0,0.3454497754573822,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,150.0,0.29228025674819946,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,200.0,0.25041088461875916,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,250.0,0.20640520751476288,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,300.0,0.20436516404151917,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,350.0,0.15807168185710907,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,400.0,0.1821572631597519,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,450.0,0.12028292566537857,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,500.0,0.1426057666540146,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,550.0,0.18430744111537933,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,600.0,0.08315848559141159,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,650.0,0.090268574655056,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,700.0,0.0680885836482048,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,750.0,0.08382399380207062,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,800.0,0.07491675764322281,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,850.0,0.049071457237005234,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,900.0,0.046919096261262894,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,950.0,0.0372670479118824,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1000.0,0.04600917175412178,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1050.0,0.03282898664474487,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1100.0,0.029585707932710648,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1150.0,0.03413961082696915,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1200.0,0.024073950946331024,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1250.0,0.03356305509805679,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1300.0,0.028807563707232475,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1350.0,0.021866658702492714,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1400.0,0.02061469852924347,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1450.0,0.02030886523425579,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1500.0,0.021003667265176773,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1550.0,0.02422456443309784,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1600.0,0.0207196194678545,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1650.0,0.022150684148073196,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1700.0,0.01460568793118,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1750.0,0.03377397730946541,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1800.0,0.02299555204808712,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1850.0,0.026942212134599686,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1900.0,0.008887389674782753,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,1950.0,0.010533167980611324,0.012291328981518745
cifar10,easy,mlp,step_0,9.0,2000.0,0.012291328981518745,0.012291328981518745
cifar10,easy,mlp,step_10000,0.0,0.0,0.6375494003295898,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,50.0,0.41179823875427246,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,100.0,0.3545224964618683,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,150.0,0.3085812032222748,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,200.0,0.27198687195777893,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,250.0,0.24060563743114471,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,300.0,0.21309085190296173,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,350.0,0.1928439438343048,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,400.0,0.1740737408399582,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,450.0,0.15527299046516418,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,500.0,0.14717452228069305,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,550.0,0.13024123013019562,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,600.0,0.1209537610411644,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,650.0,0.11004664748907089,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,700.0,0.10218054056167603,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,750.0,0.0951431542634964,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,800.0,0.08657181262969971,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,850.0,0.08145691454410553,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,900.0,0.07730024307966232,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,950.0,0.07366301119327545,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1000.0,0.06847348064184189,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1050.0,0.06597850471735,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1100.0,0.06424876302480698,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1150.0,0.060963161289691925,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1200.0,0.055992137640714645,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1250.0,0.05227941274642944,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1300.0,0.05025170370936394,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1350.0,0.04899224266409874,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1400.0,0.04502194747328758,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1450.0,0.044887688010931015,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1500.0,0.04040263593196869,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1550.0,0.04111940786242485,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1600.0,0.04027535766363144,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1650.0,0.037188537418842316,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1700.0,0.03606494888663292,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1750.0,0.035953596234321594,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1800.0,0.03389985114336014,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1850.0,0.034126169979572296,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1900.0,0.030932722613215446,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,1950.0,0.032489847391843796,0.02913176454603672
cifar10,easy,mlp,step_10000,0.0,2000.0,0.02913176454603672,0.02913176454603672
cifar10,easy,mlp,step_10000,1.0,0.0,0.6222624182701111,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,50.0,0.4142247140407562,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,100.0,0.3495802581310272,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,150.0,0.3013565242290497,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,200.0,0.2620585560798645,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,250.0,0.22839151322841644,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,300.0,0.20218825340270996,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,350.0,0.17737646400928497,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,400.0,0.1626187413930893,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,450.0,0.1454925388097763,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,500.0,0.131462961435318,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,550.0,0.12081531435251236,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,600.0,0.1119992733001709,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,650.0,0.1023055911064148,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,700.0,0.0960111990571022,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,750.0,0.09711378067731857,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,800.0,0.08259885013103485,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,850.0,0.07951762527227402,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,900.0,0.0740366131067276,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,950.0,0.06737148016691208,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1000.0,0.06271219253540039,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1050.0,0.062130916863679886,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1100.0,0.060060251504182816,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1150.0,0.055123861879110336,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1200.0,0.05071113258600235,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1250.0,0.049207743257284164,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1300.0,0.0456143394112587,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1350.0,0.04583611339330673,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1400.0,0.044447433203458786,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1450.0,0.04366074129939079,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1500.0,0.03921978175640106,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1550.0,0.037998903542757034,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1600.0,0.03654543682932854,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1650.0,0.03567908704280853,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1700.0,0.03451622650027275,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1750.0,0.03497026115655899,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1800.0,0.03179273009300232,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1850.0,0.029284575954079628,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1900.0,0.03216370567679405,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,1950.0,0.031207365915179253,0.026593951508402824
cifar10,easy,mlp,step_10000,1.0,2000.0,0.026593951508402824,0.026593951508402824
cifar10,easy,mlp,step_10000,2.0,0.0,0.6380317211151123,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,50.0,0.43768784403800964,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,100.0,0.38200199604034424,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,150.0,0.34041017293930054,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,200.0,0.3051983416080475,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,250.0,0.27494022250175476,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,300.0,0.249198779463768,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,350.0,0.2289905548095703,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,400.0,0.21173608303070068,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,450.0,0.19180798530578613,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,500.0,0.17925511300563812,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,550.0,0.1669768989086151,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,600.0,0.15463657677173615,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,650.0,0.14582650363445282,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,700.0,0.14176273345947266,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,750.0,0.13005512952804565,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,800.0,0.12276565283536911,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,850.0,0.11832337826490402,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,900.0,0.11420154571533203,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,950.0,0.10460944473743439,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1000.0,0.09898519515991211,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1050.0,0.09726905077695847,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1100.0,0.09171253442764282,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1150.0,0.090095654129982,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1200.0,0.08834778517484665,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1250.0,0.08331465721130371,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1300.0,0.08390869945287704,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1350.0,0.07597246021032333,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1400.0,0.07421865314245224,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1450.0,0.07432562112808228,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1500.0,0.06839688867330551,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1550.0,0.06694933027029037,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1600.0,0.06563376635313034,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1650.0,0.06495862454175949,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1700.0,0.062074195593595505,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1750.0,0.06417539715766907,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1800.0,0.06238330155611038,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1850.0,0.05950380489230156,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1900.0,0.05565545707941055,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,1950.0,0.05277283862233162,0.05419185385107994
cifar10,easy,mlp,step_10000,2.0,2000.0,0.05419185385107994,0.05419185385107994
cifar10,easy,mlp,step_10000,3.0,0.0,0.6262175440788269,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,50.0,0.4199489653110504,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,100.0,0.36089932918548584,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,150.0,0.3215755522251129,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,200.0,0.2867453992366791,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,250.0,0.2560267448425293,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,300.0,0.23016290366649628,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,350.0,0.2104703187942505,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,400.0,0.19151566922664642,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,450.0,0.1806904524564743,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,500.0,0.16717968881130219,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,550.0,0.1560797244310379,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,600.0,0.1471462994813919,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,650.0,0.13431870937347412,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,700.0,0.12473471462726593,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,750.0,0.11817028373479843,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,800.0,0.11232975870370865,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,850.0,0.10897567123174667,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,900.0,0.09925370663404465,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,950.0,0.0940677598118782,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1000.0,0.0909738540649414,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1050.0,0.08539911359548569,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1100.0,0.08217396587133408,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1150.0,0.07703334093093872,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1200.0,0.07724831253290176,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1250.0,0.07279686629772186,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1300.0,0.06936567276716232,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1350.0,0.06755246967077255,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1400.0,0.07086510956287384,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1450.0,0.06178289279341698,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1500.0,0.0589698925614357,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1550.0,0.057657964527606964,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1600.0,0.05930003523826599,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1650.0,0.054890722036361694,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1700.0,0.05379639193415642,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1750.0,0.05890221521258354,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1800.0,0.05446019396185875,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1850.0,0.049155093729496,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1900.0,0.0456232987344265,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,1950.0,0.05147876963019371,0.04910968616604805
cifar10,easy,mlp,step_10000,3.0,2000.0,0.04910968616604805,0.04910968616604805
cifar10,easy,mlp,step_10000,4.0,0.0,0.6267122030258179,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,50.0,0.4133662283420563,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,100.0,0.34683436155319214,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,150.0,0.3024104833602905,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,200.0,0.2686372697353363,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,250.0,0.23941317200660706,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,300.0,0.21648871898651123,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,350.0,0.19625551998615265,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,400.0,0.18176503479480743,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,450.0,0.16049756109714508,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,500.0,0.14714007079601288,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,550.0,0.1366060972213745,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,600.0,0.12567801773548126,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,650.0,0.11511023342609406,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,700.0,0.11037589609622955,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,750.0,0.1035795733332634,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,800.0,0.11319666355848312,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,850.0,0.08855036646127701,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,900.0,0.08434145897626877,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,950.0,0.08005741238594055,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1000.0,0.07366351038217545,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1050.0,0.0713476687669754,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1100.0,0.06488513201475143,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1150.0,0.061827387660741806,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1200.0,0.061872512102127075,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1250.0,0.05773646757006645,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1300.0,0.05650592967867851,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1350.0,0.05154682323336601,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1400.0,0.050349242985248566,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1450.0,0.04627479240298271,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1500.0,0.04379373788833618,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1550.0,0.04469820857048035,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1600.0,0.0387001670897007,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1650.0,0.03754458948969841,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1700.0,0.03715750575065613,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1750.0,0.03848143294453621,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1800.0,0.039931852370500565,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1850.0,0.0374312549829483,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1900.0,0.03671348839998245,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,1950.0,0.03060942329466343,0.029355039820075035
cifar10,easy,mlp,step_10000,4.0,2000.0,0.029355039820075035,0.029355039820075035
cifar10,easy,mlp,step_10000,5.0,0.0,0.6358480453491211,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,50.0,0.41468748450279236,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,100.0,0.3491395115852356,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,150.0,0.3031427264213562,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,200.0,0.26679426431655884,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,250.0,0.23612146079540253,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,300.0,0.21245861053466797,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,350.0,0.18989251554012299,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,400.0,0.1721561998128891,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,450.0,0.15567053854465485,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,500.0,0.1422768086194992,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,550.0,0.13386212289333344,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,600.0,0.1216573715209961,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,650.0,0.11352377384901047,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,700.0,0.10312008112668991,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,750.0,0.09941299259662628,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,800.0,0.09190677851438522,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,850.0,0.08393741399049759,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,900.0,0.08268638700246811,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,950.0,0.07907657325267792,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1000.0,0.07754578441381454,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1050.0,0.06971778720617294,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1100.0,0.06571078300476074,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1150.0,0.06389725208282471,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1200.0,0.06086127832531929,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1250.0,0.05956118181347847,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1300.0,0.05667295679450035,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1350.0,0.053015418350696564,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1400.0,0.05065816268324852,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1450.0,0.04797914996743202,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1500.0,0.0475921705365181,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1550.0,0.0463043674826622,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1600.0,0.044435251504182816,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1650.0,0.042249035090208054,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1700.0,0.03931742534041405,0.03557970002293587
